sno,year,gender,tid,mid,player1,country1,firstServe1,ace1,double1,firstPointWon1,secPointWon1,fastServe1,avgFirstServe1,avgSecServe1,break1,return1,total1,winner1,error1,net1,win
1876,2009,m,4,283507,Jeremy Chardy,FRA,56,6,8,71,31,212,189,164,25,32,67,30,40,54,0
1877,2009,m,4,283571,Richard Gasquet,FRA,65,4,4,59,46,202,185,141,0,16,51,20,40,64,0
1878,2009,m,4,283570,Alberto Martin,ESP,52,3,6,61,39,0,0,0,67,45,121,0,0,0,0
1879,2009,m,4,283569,Andrei Pavel,ROU,57,3,6,60,38,201,175,143,67,39,100,38,42,57,0
1880,2009,m,4,283566,Fabrice Santoro,FRA,54,2,0,56,41,193,170,136,38,36,79,35,18,47,0
1881,2009,m,4,283572,Sergiy Stakhovsky,UKR,52,10,5,80,52,0,0,0,33,33,165,0,0,0,0
1882,2009,m,4,283574,Chris Guccione,AUS,46,12,3,66,57,0,0,0,0,20,66,0,0,0,0
1883,2009,m,4,283573,Rui Machado,POR,59,6,2,69,51,0,0,0,29,36,105,0,0,0,0
1884,2009,m,4,283568,Marcos Daniel,BRA,43,4,5,73,48,196,175,156,0,22,66,13,36,50,0
1885,2009,m,4,283490,Dudi Sela,ISR,57,1,5,62,41,0,0,0,63,41,85,0,0,0,0
1886,2009,m,4,283509,Ivan Ljubicic,CRO,50,10,4,59,44,215,193,157,0,21,54,22,27,42,0
1887,2009,m,4,283510,Ryan Sweeting,USA,71,6,5,61,42,209,181,154,45,35,105,27,41,82,0
1888,2009,m,4,283439,Flavio Cipolla,ITA,70,1,4,56,53,0,0,0,25,31,96,0,0,0,0
1889,2009,m,4,283512,Michael Berrer,GER,69,5,8,68,44,0,0,0,17,38,127,0,0,0,0
1890,2009,m,4,283436,Fabio Fognini,ITA,48,4,5,63,50,0,0,0,44,39,107,0,0,0,0
1891,2009,m,4,283504,Michael Yani,USA,56,6,6,59,63,205,189,159,0,27,93,36,49,74,0
1892,2009,m,4,283442,Benjamin Becker,GER,53,1,1,73,44,217,191,146,67,27,85,23,37,50,0
1893,2009,m,4,283444,Wayne Odesnik,USA,66,3,2,67,39,202,172,144,13,35,102,25,42,71,0
1894,2009,m,4,283448,Karol Beck,SVK,48,8,15,75,39,0,0,0,30,45,142,0,0,0,0
1895,2009,m,4,283451,Chase Buchanan,USA,67,2,1,52,24,191,165,130,100,20,43,12,36,48,0
1896,2009,m,4,283488,Nicolas Massu,CHI,58,6,6,53,42,197,172,141,50,33,76,20,28,62,0
1897,2009,m,4,283493,Janko Tipsarevic,SRB,51,16,7,85,44,0,0,0,38,33,134,0,0,0,0
1898,2009,m,4,283495,Victor Crivoi,ROU,52,5,8,61,40,0,0,0,33,27,78,0,0,0,0
1899,2009,m,4,283499,Ernests Gulbis,LAT,59,11,3,69,38,212,194,157,33,31,91,46,51,73,0
1900,2009,m,4,283503,Brendan Evans,USA,65,8,1,63,66,0,0,0,10,31,101,0,0,0,0
1901,2009,m,4,283515,Peter Luczak,AUS,58,5,2,53,65,0,0,0,50,43,126,0,0,0,0
1902,2009,m,4,283517,Teimuraz Gabashvili,RUS,59,4,7,59,38,0,0,0,25,30,72,0,0,0,0
1903,2009,m,4,283521,JuanPablo Brzezicki,ARG,57,2,3,69,68,191,172,135,0,24,86,17,21,85,0
1904,2009,m,4,283508,Rajeev Ram,USA,53,10,6,81,44,0,0,0,22,32,126,0,0,0,0
1905,2009,m,4,283500,Igor Andreev,RUS,44,1,7,61,33,0,0,0,20,33,63,0,0,0,0
1906,2009,m,4,283494,Ivo Karlovic,CRO,71,22,3,83,45,0,0,0,100,22,98,0,0,0,0
1907,2009,m,4,283487,Feliciano Lopez,ESP,64,7,5,73,53,217,188,164,29,31,135,42,35,58,0
1908,2009,m,4,283485,Stanislas Wawrinka,SUI,52,19,12,70,42,0,0,0,50,39,171,0,0,0,0
1909,2009,m,4,283369,Mischa Zverev,GER,62,7,1,64,57,0,0,0,38,36,127,0,0,0,0
1910,2009,m,4,283378,Victor Hanescu,ROU,67,9,3,78,52,204,189,154,100,26,97,31,17,61,0
1911,2009,m,4,283396,Thiago Alves,BRA,62,5,5,49,44,197,181,146,67,32,65,22,40,43,0
1912,2009,m,4,283397,Alejandro Falla,COL,50,6,10,68,43,194,172,141,67,37,130,34,52,73,0
1913,2009,m,4,283358,Devin Britton,USA,58,7,9,57,38,196,180,138,67,28,68,32,40,42,0
1914,2009,m,4,283368,Peter Polansky,CAN,56,7,8,70,39,0,0,0,27,39,141,0,0,0,0
1915,2009,m,4,283366,Potito Starace,ITA,74,6,3,60,44,0,0,0,29,27,84,0,0,0,0
1916,2009,m,4,283359,PaulHenri Mathieu,FRA,52,6,5,68,37,207,181,151,43,38,105,29,41,70,0
1917,2009,m,4,283360,Donald Young,USA,61,2,5,74,45,0,0,0,50,25,92,0,0,0,0
1918,2009,m,4,283362,Dieter Kindlmann,GER,47,1,5,73,41,0,0,0,29,34,82,0,0,0,0
1919,2009,m,4,283398,Igor Kunitsyn,RUS,60,3,3,55,35,0,0,0,0,30,62,0,0,0,0
1920,2009,m,4,283401,Simone Bolelli,ITA,63,4,1,53,51,0,0,0,33,36,81,0,0,0,0
1921,2009,m,4,283407,Frederico Gil,POR,63,0,5,55,51,0,0,0,40,34,85,0,0,0,0
1922,2009,m,4,283363,Rainer Schuettler,GER,58,5,9,66,45,0,0,0,70,41,153,0,0,0,0
1923,2009,m,4,283364,Albert Montanes,ESP,50,7,4,81,30,194,175,144,100,29,85,20,31,60,0
1924,2009,m,4,283365,Giovanni Lapentti,ECU,52,5,5,70,52,0,0,0,31,35,144,0,0,0,0
1925,2009,m,4,283399,Bjorn Phau,GER,53,4,0,68,33,205,183,149,50,23,55,25,29,55,0
1926,2009,m,4,283431,Christophe Rochus,BEL,60,6,2,65,50,0,0,0,43,38,160,0,0,0,0
1927,2009,m,4,283408,Andrey Golubev,KAZ,58,4,3,72,43,0,0,0,29,36,125,0,0,0,0
1928,2009,m,4,283406,Martin Vassallo Arguello,ARG,71,2,2,61,22,0,0,0,33,28,52,0,0,0,0
1929,2009,m,4,283405,Andreas Seppi,ITA,52,5,6,64,44,196,162,119,11,33,74,29,49,72,0
1930,2009,m,4,283404,Dmitry Tursunov,RUS,53,2,6,60,46,0,0,0,36,39,127,0,0,0,0
1931,2009,m,4,283403,Oscar Hernandez,ESP,73,1,3,68,32,0,0,0,0,27,79,0,0,0,0
1932,2009,m,4,283402,Ruben RamirezHidalgo,ESP,55,2,7,58,49,193,176,141,40,33,82,19,30,70,0
1933,2008,m,4,252635,Andy Murray,GBR,56,3,3,51,47,213,173,131,40,35,68,16,28,64,0
1934,2008,m,4,252446,Rafael Nadal,ESP,72,7,2,59,55,204,173,138,67,27,126,32,40,64,0
1935,2008,m,4,252352,Novak Djokovic,SRB,65,6,5,71,45,204,185,144,50,30,114,43,47,62,0
1936,2008,m,4,252298,Gilles Muller,LUX,62,16,4,77,57,205,189,152,0,22,107,46,32,58,0
1937,2008,m,4,252292,Andy Roddick,USA,69,15,7,70,47,230,202,173,30,29,104,44,37,66,0
1938,2008,m,4,252267,Mardy Fish,USA,48,14,1,74,47,218,193,146,100,28,92,48,53,52,0
1939,2008,m,4,252287,Juan Martin Del Potro,ARG,63,3,5,61,53,210,183,154,39,40,149,43,56,60,0
1940,2008,m,4,252207,Nikolay Davydenko,RUS,74,5,6,69,64,205,168,146,13,32,130,37,22,53,0
1941,2008,m,4,252191,Igor Andreev,RUS,61,8,7,78,49,215,188,154,13,30,161,54,42,43,0
1942,2008,m,4,252200,Fernando Gonzalez,CHI,53,1,6,60,51,204,170,144,0,15,53,24,33,50,0
1943,2008,m,4,252192,Tommy Robredo,ESP,67,8,5,66,51,205,172,144,60,33,139,41,42,80,0
1944,2008,m,4,252084,Gael Monfils,FRA,70,6,4,60,38,213,176,148,14,33,79,23,24,25,0
1945,2008,m,4,252148,Stanislas Wawrinka,SUI,62,3,0,64,33,209,178,148,0,32,70,25,37,69,0
1946,2008,m,4,252113,Kei Nishikori,JPN,56,3,2,54,51,194,168,136,60,36,78,29,36,63,0
1947,2008,m,4,252142,Sam Querrey,USA,58,20,8,76,38,213,188,141,25,36,123,52,50,62,0
1948,2008,m,4,252024,Fernando Verdasco,ESP,85,4,3,63,46,213,173,159,0,20,65,19,33,67,0
1949,2008,m,4,252026,Andreas Seppi,ITA,71,3,3,67,50,194,176,130,50,24,86,40,28,95,0
1950,2008,m,4,252063,Jarkko Nieminen,FIN,61,3,3,63,42,205,172,133,50,30,114,36,33,67,0
1951,2008,m,4,252074,Nicolas Almagro,ESP,60,24,5,84,62,218,188,157,10,28,187,75,32,75,0
1952,2008,m,4,252040,Marin Cilic,CRO,50,19,12,80,40,218,196,152,40,33,146,47,65,64,0
1953,2008,m,4,252014,JoWilfried Tsonga,FRA,62,5,5,64,40,217,183,139,20,27,89,34,63,54,0
1954,2008,m,4,252005,Dmitry Tursunov,RUS,60,7,6,64,46,213,189,144,14,31,87,20,36,64,0
1955,2008,m,4,252003,Radek Stepanek,CZE,67,1,5,62,32,199,186,154,50,27,66,18,29,47,0
1956,2008,m,4,251963,Gilles Simon,FRA,50,16,5,73,51,207,180,133,40,31,141,0,49,70,0
1957,2008,m,4,251972,David Ferrer,ESP,57,5,5,61,57,196,175,143,57,41,155,0,59,65,0
1958,2008,m,4,251981,David Nalbandian,ARG,44,3,4,50,55,199,175,148,22,36,86,0,41,63,0
1959,2008,m,4,251983,Flavio Cipolla,ITA,68,0,9,58,45,175,151,131,47,40,144,0,47,59,0
1960,2008,m,4,251984,Jurgen Melzer,AUT,59,16,9,68,44,213,178,146,22,28,160,0,71,58,0
1961,2008,m,4,251996,Viktor Troicki,SRB,68,11,2,64,25,212,194,141,33,32,62,0,38,45,0
1962,2008,m,4,251998,James Blake,USA,56,7,3,68,50,217,185,152,50,33,93,0,21,50,0
1963,2008,m,4,251944,Ivo Karlovic,CRO,66,24,5,79,50,222,201,162,0,25,100,0,26,55,0
1964,2008,m,4,251879,Victor Hanescu,ROU,73,9,4,71,41,0,0,0,0,30,125,0,0,0,0
1965,2008,m,4,251876,Agustin Calleri,ARG,41,12,3,81,49,213,194,139,25,31,96,0,36,72,0
1966,2008,m,4,251946,Jeremy Chardy,FRA,70,8,2,80,43,0,0,0,0,19,83,0,0,0,0
1967,2008,m,4,251942,Sam Warburg,USA,75,7,5,61,52,205,176,146,20,27,84,0,31,50,0
1968,2008,m,4,251899,Bobby Reynolds,USA,66,7,3,57,60,204,181,152,50,27,84,0,32,64,0
1969,2008,m,4,251896,Robby Ginepri,USA,62,7,1,68,46,202,172,135,50,33,109,0,31,74,0
1970,2008,m,4,251978,Rui Machado,POR,62,5,3,67,48,202,164,139,43,31,168,0,101,71,0
1971,2008,m,4,251882,Tommy Haas,GER,62,13,5,72,60,199,176,148,35,37,148,0,47,64,0
1972,2008,m,4,251965,Carlos Moya,ESP,55,4,3,70,56,202,185,149,29,30,106,0,22,73,0
1973,2008,m,4,251954,Robert Kendrick,USA,57,19,7,81,47,217,193,165,0,28,97,0,30,60,0
1974,2008,m,4,251969,Guillermo GarciaLopez,ESP,59,0,6,56,49,0,0,0,25,35,98,0,0,0,0
1975,2008,m,4,251975,Thiago Alves,BRA,54,2,2,60,53,201,178,141,33,28,98,0,30,46,0
1976,2008,m,4,251953,Chris Guccione,AUS,63,19,6,77,48,220,197,160,0,22,100,0,25,45,0
1977,2008,m,4,251964,Ernests Gulbis,LAT,52,19,10,76,48,218,197,167,40,30,127,0,60,76,0
1978,2008,m,4,251886,Ivo Minar,CZE,64,5,5,68,50,0,0,0,19,37,150,0,0,0,0
1979,2008,m,4,251961,Marat Safin,RUS,52,10,7,72,50,213,197,154,50,31,112,0,52,68,0
1980,2008,m,4,251881,Florent Serra,FRA,69,0,3,69,67,0,0,0,0,21,78,0,0,0,0
1981,2008,m,4,251930,Jose Acasuso,ARG,44,4,6,75,32,0,0,0,22,35,69,0,0,0,0
1982,2008,m,4,251913,YenHsun Lu,TPE,63,4,3,65,46,0,0,0,30,34,118,0,0,0,0
1983,2008,m,4,251910,Ryler Deheart,USA,58,4,2,60,39,199,180,139,100,25,54,0,26,60,0
1984,2008,m,4,251907,Philipp Kohlschreiber,GER,57,4,3,63,48,201,170,148,38,34,92,0,39,65,0
1985,2008,m,4,251820,Wayne Odesnik,USA,65,3,5,75,41,204,178,149,22,33,89,0,28,85,0
1986,2008,m,4,251846,Jiri Vanek,CZE,56,2,6,49,38,0,0,0,0,24,44,0,0,0,0
1987,2008,m,4,251880,Steve Darcis,BEL,57,2,4,64,42,199,176,148,22,39,75,0,19,57,0
1988,2008,m,4,251884,Nicolas Devilder,FRA,66,6,2,72,51,207,167,139,18,32,141,0,38,74,0
1989,2008,m,4,251933,Thomaz Bellucci,BRA,58,6,0,59,54,199,181,146,33,35,110,0,53,88,0
1990,2008,m,4,251935,PaulHenri Mathieu,FRA,48,6,8,65,67,201,178,149,100,28,94,0,28,64,0
1991,2008,m,4,251875,Evgeny Korolev,KAZ,51,6,6,77,36,202,178,149,43,36,112,0,48,74,0
1992,2008,m,4,251801,Roko Karanusic,CRO,54,6,5,64,32,189,165,131,25,30,47,0,24,57,0
1993,2008,m,4,251917,Michael Llodra,FRA,68,11,4,72,51,213,181,157,44,37,125,0,46,66,0
1994,2008,m,4,251901,Andreas Beck,GER,56,9,9,65,57,0,0,0,50,28,124,0,0,0,0
1995,2008,m,4,251891,Andrey Golubev,KAZ,51,4,10,65,36,205,183,154,25,28,69,0,41,77,0
1996,2008,m,4,251790,Fabrice Santoro,FRA,53,7,2,67,40,196,172,138,0,18,51,0,10,53,0
1997,2008,m,4,251839,Frank Dancevic,CAN,56,10,2,79,45,0,0,0,0,27,87,0,0,0,0
1998,2008,m,4,251825,Arnaud Clement,FRA,57,6,3,65,56,205,175,151,0,26,73,0,27,55,0
1999,2008,m,4,251815,Amer Delic,BIH,51,14,6,73,47,220,197,165,0,29,81,0,44,65,0
2000,2008,m,4,251814,Potito Starace,ITA,69,2,3,55,59,0,0,0,0,24,72,0,0,0,0
2001,2008,m,4,251792,Dudi Sela,ISR,63,1,4,60,39,183,164,131,17,31,71,0,33,64,0
2002,2008,m,4,251725,Janko Tipsarevic,SRB,63,2,3,59,20,202,178,131,0,20,16,0,7,60,0
2003,2008,m,4,251769,Austin Krajicek,USA,63,5,9,53,28,0,0,0,0,21,46,0,0,0,0
2004,2008,m,4,251796,Nicolas Mahut,FRA,59,18,11,81,52,210,191,167,25,24,131,0,24,62,0
2005,2008,m,4,251787,Thomas Johansson,SWE,49,8,4,74,46,215,188,144,11,31,92,0,36,57,0
2006,2008,m,4,251829,Aisam Qureshi,PAK,61,33,4,81,43,0,0,0,0,15,107,0,0,0,0
2007,2008,m,4,251850,Albert Montanes,ESP,57,3,2,70,57,0,0,0,33,28,101,0,0,0,0
2008,2008,m,4,251854,Santiago Ventura,ESP,52,7,11,73,41,204,180,141,40,30,110,0,44,62,0
2009,2008,m,4,251779,Julien Benneteau,FRA,67,3,9,63,44,0,0,0,45,39,149,0,0,0,0
2010,2008,m,4,251856,Eduardo Schwank,ARG,65,13,3,71,47,199,173,143,50,31,144,0,36,62,0
2011,2008,m,4,251819,Jesse Levine,CAN,69,18,8,71,55,202,170,149,33,21,136,0,30,72,0
2012,2008,m,4,251700,Scoville Jenkins,USA,57,9,6,67,36,0,0,0,20,31,83,0,0,0,0
2013,2008,m,4,251690,Robert Smeets,AUS,54,7,4,68,57,212,186,143,25,35,146,0,41,57,0
2014,2008,m,4,251583,Jan Minar,CZE,61,0,6,65,44,0,0,0,17,31,85,0,0,0,0
2015,2008,m,4,251739,Richard Gasquet,FRA,54,20,8,71,60,213,186,148,50,32,164,0,64,66,0
2016,2008,m,4,251730,Mischa Zverev,GER,52,3,5,59,49,202,181,144,17,28,71,0,25,50,0
2017,2008,m,4,251749,Nicolas Kiefer,GER,46,6,6,65,43,210,188,143,22,30,86,0,54,58,0
2018,2008,m,4,251748,Rik de Voest,RSA,52,1,4,74,43,0,0,0,14,31,91,0,0,0,0
2019,2008,m,4,251742,Tomas Zib,CZE,63,12,5,64,52,0,0,0,32,36,185,0,0,0,0
2020,2008,m,4,251679,Dominik Hrbaty,SVK,58,3,10,64,35,0,0,0,67,46,127,0,0,0,0
2021,2008,m,4,251737,Maximo Gonzalez,ARG,65,1,3,55,35,188,168,135,14,32,60,0,26,71,0
2022,2008,m,4,251696,Marc Gicquel,FRA,56,2,6,70,52,0,0,0,100,32,95,0,0,0,0
2023,2008,m,4,251587,Tomas Berdych,CZE,53,5,3,53,45,212,197,152,33,28,58,0,30,44,0
2024,2008,m,4,251708,Sebastien Grosjean,FRA,54,22,4,81,47,0,0,0,20,28,122,0,0,0,0
2025,2008,m,4,251722,Frederico Gil,POR,68,6,3,63,54,0,0,0,33,31,100,0,0,0,0
2026,2008,m,4,251626,Rainer Schuettler,GER,66,1,4,67,45,0,0,0,33,23,53,0,0,0,0
2027,2008,m,4,251669,HyungTaik Lee,KOR,65,5,7,62,43,191,175,144,62,41,139,0,55,62,0
2028,2008,m,4,251762,Laurent Recouderc,FRA,60,5,6,68,40,0,0,0,33,30,99,0,0,0,0
2029,2008,m,4,251733,Vince Spadea,USA,56,6,6,69,54,197,168,141,67,36,130,0,46,81,0
2030,2008,m,4,251761,Nicolas Lapentti,ECU,65,13,4,68,38,0,0,0,26,43,162,0,0,0,0
2031,2008,m,4,251752,Ivan Navarro,ESP,65,21,5,77,57,210,178,146,33,28,137,0,24,50,0
2032,2008,m,4,251664,Igor Kunitsyn,RUS,71,1,1,56,57,0,0,0,0,26,65,0,0,0,0
2033,2008,m,4,251666,Jan Hernych,CZE,56,4,9,57,57,0,0,0,56,45,193,0,0,0,0
2034,2008,m,4,251698,Paul Capdeville,CHI,57,8,7,69,41,0,0,0,43,41,159,0,0,0,0
2035,2008,m,4,251565,Pablo Andujar,ESP,58,3,9,56,35,0,0,0,60,38,75,0,0,0,0
2036,2008,m,4,251618,Oscar Hernandez,ESP,61,3,5,59,47,0,0,0,36,40,141,0,0,0,0
2037,2008,m,4,251628,Luis Horna,PER,57,5,5,63,42,205,178,154,0,23,60,0,15,53,0
2038,2008,m,4,251603,Marcos Daniel,BRA,51,7,2,63,44,193,170,149,0,22,59,0,20,40,0
2039,2008,m,4,251577,John Isner,USA,70,27,3,82,43,222,197,172,0,26,101,0,21,56,0
2040,2008,m,4,251524,Pablo Cuevas,URU,55,4,2,59,49,215,189,146,25,27,65,0,33,65,0
2041,2008,m,4,251487,Marcel Granollers,ESP,55,7,5,75,43,0,0,0,67,25,99,0,0,0,0
2042,2008,m,4,251462,Martin Vassallo Arguello,ARG,63,2,5,63,41,201,176,149,100,23,64,0,37,42,0
2043,2008,m,4,251576,Guillermo Canas,ARG,47,7,9,59,45,201,173,139,38,36,115,0,53,41,0
2044,2008,m,4,251605,Fabio Fognini,ITA,55,5,12,74,40,0,0,0,29,39,135,0,0,0,0
2045,2008,m,4,251585,Teimuraz Gabashvili,RUS,55,13,12,70,56,0,0,0,33,28,146,0,0,0,0
2046,2008,m,4,251602,Donald Young,USA,57,8,6,76,49,213,185,148,46,43,160,0,50,76,0
2047,2008,m,4,251629,Bjorn Phau,GER,49,6,4,74,46,212,181,156,33,28,109,0,44,68,0
2048,2008,m,4,251475,Ryan Sweeting,USA,75,6,4,62,49,0,0,0,50,32,123,0,0,0,0
2049,2008,m,4,251542,Robin Soderling,SWE,49,18,8,82,47,0,0,0,21,34,120,0,0,0,0
2050,2008,m,4,251621,Brendan Evans,USA,65,9,3,70,33,0,0,0,0,21,64,0,0,0,0
2051,2008,m,4,251547,Michael Berrer,GER,44,7,10,73,42,0,0,0,0,28,69,0,0,0,0
2052,2008,m,4,251570,Olivier Rochus,BEL,58,4,4,68,61,0,0,0,27,33,178,0,0,0,0
2053,2008,m,4,251606,Denis Gremelmayr,GER,50,16,7,67,52,0,0,0,43,35,124,0,0,0,0
2054,2008,m,4,251604,Stephane Bohli,SUI,47,15,3,75,50,0,0,0,50,30,101,0,0,0,0
2055,2008,m,4,251488,Juan Monaco,ARG,73,3,4,56,55,199,170,146,18,38,114,0,39,66,0
2056,2008,m,4,251569,Simone Bolelli,ITA,65,3,2,70,53,0,0,0,13,32,90,0,0,0,0
2057,2008,m,4,251564,Feliciano Lopez,ESP,56,15,9,76,50,0,0,0,42,37,145,0,0,0,0
2058,2008,m,4,251597,Carsten Ball,AUS,57,10,7,67,37,212,194,162,0,24,66,0,47,57,0
2059,2008,m,4,251563,Sergio Roitman,ARG,68,1,2,60,43,191,167,139,0,31,66,0,30,67,0
2060,2005,m,4,1333,Tomas Berdych,CZE,59,11,3,70,52,217,197,156,29,35,123,50,43,70,0
2061,2005,m,4,86938,Fernando Gonzalez,CHI,48,3,8,56,43,213,181,151,22,33,73,24,45,59,0
2062,2005,m,4,86053,Max Mirnyi,BLR,61,21,8,73,53,215,197,168,20,27,118,63,43,52,0
2063,2005,m,4,3290,Taylor Dent,USA,54,19,10,71,38,226,197,160,56,38,152,55,44,57,0
2064,2005,m,4,97135,Novak Djokovic,SRB,67,5,3,64,48,205,180,146,36,34,142,28,56,61,0
2065,2005,m,4,7467,Olivier Rochus,BEL,63,2,3,64,49,186,165,136,50,27,83,22,23,70,0
2066,2005,m,4,13614,Arnaud Clement,FRA,57,6,8,67,43,201,178,141,43,33,110,31,45,64,0
2067,2005,m,4,7209,David Ferrer,ESP,63,3,6,63,49,193,164,133,57,33,144,19,40,88,0
2068,2005,m,4,19138,Paradorn Srichaphan,THA,57,12,8,69,45,209,185,146,38,37,183,63,76,65,0
2069,2005,m,4,90863,Richard Gasquet,FRA,71,3,5,60,57,188,165,138,40,30,141,57,44,74,0
2070,2005,m,4,11102,Nicolas Massu,CHI,53,5,9,63,41,213,185,143,67,38,150,59,80,61,0
2071,2005,m,4,79321,Tommy Robredo,ESP,62,3,7,62,45,207,175,154,50,31,102,38,46,93,0
2072,2005,m,4,86210,Fernando Verdasco,ESP,72,9,8,67,35,210,165,148,0,30,87,45,66,64,0
2073,2005,m,4,1000,Xavier Malisse,BEL,57,26,4,72,51,205,181,138,33,32,145,67,66,67,0
2074,2005,m,4,86823,Davide Sanguinetti,ITA,57,6,3,63,56,197,180,125,33,37,132,31,59,71,0
2075,2005,m,4,7390,Nicolas Kiefer,GER,54,12,11,73,48,218,191,151,33,33,125,48,46,62,0
2076,2005,m,4,3035,Dominik Hrbaty,SVK,54,2,4,55,27,212,181,143,50,37,61,21,49,36,0
2077,2005,m,4,90736,Guillermo Coria,ARG,59,11,14,68,42,199,168,148,67,38,145,49,53,82,0
2078,2005,m,4,1285,James Blake,USA,59,19,5,66,45,215,189,156,41,40,156,60,46,63,0
2079,2005,m,4,7637,David Nalbandian,ARG,57,0,6,56,31,193,172,141,40,32,58,10,29,52,0
2080,2005,m,4,3330,Jarkko Nieminen,FIN,63,8,1,62,55,202,178,133,43,30,114,40,39,68,0
2081,2005,m,4,1314,Robby Ginepri,USA,63,17,3,66,56,205,180,148,25,34,151,54,51,68,0
2082,2005,m,4,7287,Lleyton Hewitt,AUS,49,6,8,77,38,201,175,143,23,36,135,45,41,70,0
2083,2005,m,4,7272,Andre Agassi,USA,60,6,4,58,55,202,172,136,50,30,106,34,28,68,0
2084,2006,m,4,193190,Oliver Marach,AUT,57,8,4,73,46,0,0,0,0,25,73,0,0,0,0
2085,2006,m,4,192837,Andrei Pavel,ROU,68,14,2,69,46,204,175,138,60,35,157,59,46,67,0
2086,2006,m,4,194052,Juan Ignacio Chela,ARG,57,2,5,64,60,196,183,144,22,34,129,19,38,68,0
2087,2006,m,4,192997,Jarkko Nieminen,FIN,64,3,4,58,51,202,183,138,100,28,81,22,36,63,0
2088,2006,m,4,193013,Flavio Saretta,BRA,63,5,4,58,43,202,183,133,0,33,70,18,30,77,0
2089,2006,m,4,193033,Florent Serra,FRA,67,1,2,55,30,201,183,146,25,28,52,17,35,53,0
2090,2006,m,4,193312,Ivan Ljubicic,CRO,60,13,2,67,51,230,199,156,0,18,65,27,25,38,0
2091,2006,m,4,192958,Davide Sanguinetti,ITA,56,16,4,76,49,0,0,0,25,30,129,0,0,0,0
2092,2006,m,4,194837,Donald Young,USA,51,5,8,55,47,215,176,139,13,32,77,21,26,53,0
2093,2006,m,4,193640,Nicolas Almagro,ESP,53,13,7,69,39,0,0,0,23,29,96,0,0,0,0
2094,2006,m,4,193222,Jose Acasuso,ARG,61,29,6,85,55,220,202,162,17,29,159,54,45,76,0
2095,2006,m,4,193317,Jeff Morrison,USA,59,8,2,59,48,0,0,0,33,31,94,0,0,0,0
2096,2006,m,4,194582,Alexander Waske,GER,63,17,6,81,50,223,207,168,100,19,89,48,31,59,0
2097,2006,m,4,193421,Simon Greul,GER,48,3,5,70,44,202,188,149,33,37,115,25,38,68,0
2098,2006,m,4,193645,Mark Philippoussis,AUS,55,19,3,94,26,218,202,152,0,20,71,46,35,43,0
2099,2006,m,4,192835,Robin Vik,CZE,66,6,2,66,43,202,181,146,14,27,84,29,27,59,0
2100,2006,m,4,193447,Michael Berrer,GER,59,13,7,74,40,215,197,159,33,33,150,43,51,76,0
2101,2006,m,4,192870,Jimmy Wang,TPE,48,3,6,52,39,196,176,133,100,28,65,22,31,48,0
2102,2006,m,4,192843,Greg Rusedski,GBR,62,6,5,65,49,222,194,160,100,27,77,28,20,53,0
2103,2006,m,4,193338,Juan Monaco,ARG,74,3,3,56,48,210,178,154,57,36,89,15,41,64,0
2104,2006,m,4,192840,Albert Montanes,ESP,55,4,3,69,42,196,178,149,33,30,86,26,46,69,0
2105,2006,m,4,193173,Gilles Muller,LUX,66,2,7,62,41,0,0,0,20,35,80,0,0,0,0
2106,2006,m,4,194040,Robert Kendrick,USA,53,9,11,65,36,210,191,154,56,43,108,57,56,70,0
2107,2006,m,4,192855,Thomas Johansson,SWE,63,12,4,74,43,218,186,144,14,31,167,56,50,70,0
2108,2006,m,4,192970,Olivier Patience,FRA,62,3,1,46,40,0,0,0,0,23,48,0,0,0,0
2109,2006,m,4,193512,Julien Benneteau,FRA,67,6,5,59,55,207,180,149,45,39,128,46,28,45,0
2110,2006,m,4,192880,Alex Kuznetsov,USA,65,13,1,61,36,215,196,156,0,23,55,22,31,43,0
2111,2006,m,4,194796,Michael Russell,USA,67,3,4,59,61,205,168,143,36,38,132,24,50,64,0
2112,2006,m,4,194604,Philipp Kohlschreiber,GER,53,7,3,69,52,210,186,149,0,27,78,30,37,60,0
2113,2006,m,4,192887,Scoville Jenkins,USA,61,2,6,63,51,0,0,0,33,34,91,0,0,0,0
2114,2006,m,4,193972,Marcos Daniel,BRA,63,6,3,64,55,0,0,0,40,35,133,0,0,0,0
2115,2006,m,4,193010,HyungTaik Lee,KOR,64,1,3,66,38,193,175,143,31,40,104,24,41,63,0
2116,2006,m,4,194411,Sebastien Grosjean,FRA,44,6,4,68,43,210,193,146,20,28,73,27,37,47,0
2117,2006,m,4,194833,Mardy Fish,USA,49,21,4,82,63,217,189,159,10,30,148,46,39,61,0
2118,2006,m,4,193644,Gilles Simon,FRA,70,3,1,51,32,201,165,123,14,36,63,25,34,48,0
2119,2006,m,4,193634,Thiago Alves,BRA,63,1,5,63,57,0,0,0,0,27,82,0,0,0,0
2120,2006,m,4,193647,Luis Horna,PER,74,8,6,71,34,213,178,149,50,25,99,47,55,66,0
2121,2006,m,4,192838,Marcos Baghdatis,CYP,55,23,6,74,43,212,191,148,29,36,172,83,86,67,0
2122,2006,m,4,192954,Paradorn Srichaphan,THA,52,12,5,83,43,209,194,149,31,38,132,60,53,60,0
2123,2006,m,4,193031,Kristian Pless,DEN,63,13,3,77,55,207,188,151,0,13,69,25,25,63,0
